country_name,date,parameter,product,value,unit
Cyprus,12/1/2021,Net Electricity Production,Hydro,0,GWh
Cyprus,12/1/2021,Net Electricity Production,Wind,24.242,GWh
Cyprus,12/1/2021,Net Electricity Production,Solar,21.8258,GWh
Cyprus,12/1/2021,Net Electricity Production,Geothermal,0,GWh
Cyprus,12/1/2021,Net Electricity Production,Other Renewables,0,GWh
Cyprus,12/1/2021,Net Electricity Production,Not Specified,0,GWh
Cyprus,12/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",50.9355,GWh
India,12/1/2021,Net Electricity Production,Electricity,126347.2237,GWh
India,12/1/2021,Net Electricity Production,Nuclear,4184.2408,GWh
India,12/1/2021,Net Electricity Production,Total Combustible Fuels,103938.3453,GWh
India,12/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",94318.4842,GWh
India,12/1/2021,Net Electricity Production,Oil and Petroleum Products,144.3398,GWh
India,12/1/2021,Net Electricity Production,Natural Gas,4648.1639,GWh
India,12/1/2021,Net Electricity Production,Combustible Renewables,4721.9956,GWh
India,12/1/2021,Net Electricity Production,Other Combustible Non-Renewables,105.3617,GWh
India,12/1/2021,Net Electricity Production,Hydro,8640.5952,GWh
India,12/1/2021,Net Electricity Production,Wind,3907.771,GWh
India,12/1/2021,Net Electricity Production,Solar,5676.2714,GWh
India,12/1/2021,Net Electricity Production,Geothermal,0,GWh
India,12/1/2021,Net Electricity Production,Other Renewables,0,GWh
India,12/1/2021,Net Electricity Production,Not Specified,0,GWh
India,12/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",22946.6332,GWh
Malta,12/1/2021,Net Electricity Production,Electricity,156.9281,GWh
Malta,12/1/2021,Net Electricity Production,Nuclear,0,GWh
Malta,12/1/2021,Net Electricity Production,Total Combustible Fuels,146.7303,GWh
Malta,12/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Malta,12/1/2021,Net Electricity Production,Oil and Petroleum Products,14.0919,GWh
Malta,12/1/2021,Net Electricity Production,Natural Gas,132.6384,GWh
Malta,12/1/2021,Net Electricity Production,Combustible Renewables,0,GWh
Malta,12/1/2021,Net Electricity Production,Other Combustible Non-Renewables,0,GWh
Malta,12/1/2021,Net Electricity Production,Hydro,0,GWh
Malta,12/1/2021,Net Electricity Production,Wind,0,GWh
Malta,12/1/2021,Net Electricity Production,Solar,10.1979,GWh
Malta,12/1/2021,Net Electricity Production,Geothermal,0,GWh
Malta,12/1/2021,Net Electricity Production,Other Renewables,0,GWh
Malta,12/1/2021,Net Electricity Production,Not Specified,0,GWh
Malta,12/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",10.1979,GWh
North Macedonia,12/1/2021,Net Electricity Production,Electricity,561.8398,GWh
North Macedonia,12/1/2021,Net Electricity Production,Nuclear,0,GWh
North Macedonia,12/1/2021,Net Electricity Production,Total Combustible Fuels,415.2258,GWh
North Macedonia,12/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",219.0868,GWh
North Macedonia,12/1/2021,Net Electricity Production,Oil and Petroleum Products,15.3069,GWh
North Macedonia,12/1/2021,Net Electricity Production,Natural Gas,176.5449,GWh
North Macedonia,12/1/2021,Net Electricity Production,Combustible Renewables,4.2873,GWh
North Macedonia,12/1/2021,Net Electricity Production,Other Combustible Non-Renewables,0,GWh
North Macedonia,12/1/2021,Net Electricity Production,Hydro,132.2681,GWh
North Macedonia,12/1/2021,Net Electricity Production,Wind,13.2363,GWh
North Macedonia,12/1/2021,Net Electricity Production,Solar,1.1095,GWh
North Macedonia,12/1/2021,Net Electricity Production,Geothermal,0,GWh
North Macedonia,12/1/2021,Net Electricity Production,Other Renewables,0,GWh
North Macedonia,12/1/2021,Net Electricity Production,Not Specified,0,GWh
North Macedonia,12/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",150.9012,GWh
Peru,12/1/2021,Net Electricity Production,Electricity,4788.5738,GWh
Peru,12/1/2021,Net Electricity Production,Total Combustible Fuels,1541.9584,GWh
Peru,12/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",11.0291,GWh
Peru,12/1/2021,Net Electricity Production,Oil and Petroleum Products,26.4181,GWh
Peru,12/1/2021,Net Electricity Production,Natural Gas,1461.3539,GWh
Peru,12/1/2021,Net Electricity Production,Combustible Renewables,43.1572,GWh
Peru,12/1/2021,Net Electricity Production,Hydro,3029.2855,GWh
Peru,12/1/2021,Net Electricity Production,Wind,144.526,GWh
Peru,12/1/2021,Net Electricity Production,Solar,72.8039,GWh
Peru,12/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3289.7726,GWh
Serbia,12/1/2021,Net Electricity Production,Electricity,3100.5442,GWh
Serbia,12/1/2021,Net Electricity Production,Nuclear,0,GWh
Serbia,12/1/2021,Net Electricity Production,Total Combustible Fuels,1890.1176,GWh
Serbia,12/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",1789.2738,GWh
Serbia,12/1/2021,Net Electricity Production,Oil and Petroleum Products,0.8493,GWh
Serbia,12/1/2021,Net Electricity Production,Natural Gas,80.3179,GWh
Serbia,12/1/2021,Net Electricity Production,Combustible Renewables,19.2794,GWh
Serbia,12/1/2021,Net Electricity Production,Other Combustible Non-Renewables,0.3972,GWh
Serbia,12/1/2021,Net Electricity Production,Hydro,1098.3886,GWh
Serbia,12/1/2021,Net Electricity Production,Wind,111.714,GWh
Serbia,12/1/2021,Net Electricity Production,Solar,0.324,GWh
Serbia,12/1/2021,Net Electricity Production,Geothermal,0,GWh
Serbia,12/1/2021,Net Electricity Production,Other Renewables,0,GWh
Serbia,12/1/2021,Net Electricity Production,Not Specified,0,GWh
Serbia,12/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1229.706,GWh
Australia,11/1/2021,Net Electricity Production,Electricity,20360.7842,GWh
Australia,11/1/2021,Net Electricity Production,Nuclear,0,GWh
Australia,11/1/2021,Net Electricity Production,Total Combustible Fuels,13386.3857,GWh
Australia,11/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",9705.0796,GWh
Australia,11/1/2021,Net Electricity Production,Oil and Petroleum Products,293.8288,GWh
Australia,11/1/2021,Net Electricity Production,Natural Gas,3137.7105,GWh
Australia,11/1/2021,Net Electricity Production,Combustible Renewables,249.7668,GWh
Australia,11/1/2021,Net Electricity Production,Other Combustible Non-Renewables,0,GWh
Australia,11/1/2021,Net Electricity Production,Hydro,1366.0608,GWh
Australia,11/1/2021,Net Electricity Production,Wind,2270.4233,GWh
Australia,11/1/2021,Net Electricity Production,Solar,3337.9144,GWh
Australia,11/1/2021,Net Electricity Production,Geothermal,0,GWh
Australia,11/1/2021,Net Electricity Production,Other Renewables,0,GWh
Australia,11/1/2021,Net Electricity Production,Not Specified,0,GWh
Australia,11/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",7224.1653,GWh
Australia,11/1/2021,Total Imports,Electricity,0,GWh
Australia,11/1/2021,Total Exports,Electricity,0,GWh
Australia,11/1/2021,Used for pumped storage,Electricity,67.0956,GWh
Australia,11/1/2021,Distribution Losses,Electricity,891.5757,GWh
Australia,11/1/2021,Final Consumption (Calculated),Electricity,19402.1129,GWh
Austria,11/1/2021,Net Electricity Production,Electricity,5490.1131,GWh
Austria,11/1/2021,Net Electricity Production,Nuclear,0,GWh
Austria,11/1/2021,Net Electricity Production,Total Combustible Fuels,2371.0671,GWh
Austria,11/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",173.8857,GWh
Austria,11/1/2021,Net Electricity Production,Oil and Petroleum Products,73.3055,GWh
Austria,11/1/2021,Net Electricity Production,Natural Gas,1684.9813,GWh
Austria,11/1/2021,Net Electricity Production,Combustible Renewables,374.7808,GWh
Austria,11/1/2021,Net Electricity Production,Other Combustible Non-Renewables,64.1138,GWh
Austria,11/1/2021,Net Electricity Production,Hydro,2435.2283,GWh
Austria,11/1/2021,Net Electricity Production,Wind,591.6954,GWh
Austria,11/1/2021,Net Electricity Production,Solar,91.474,GWh
Austria,11/1/2021,Net Electricity Production,Geothermal,0.0025,GWh
Austria,11/1/2021,Net Electricity Production,Other Renewables,0,GWh
Austria,11/1/2021,Net Electricity Production,Not Specified,0.6459,GWh
Austria,11/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3493.181,GWh
Austria,11/1/2021,Total Imports,Electricity,2511.6451,GWh
Austria,11/1/2021,Total Exports,Electricity,1412.0153,GWh
Austria,11/1/2021,Used for pumped storage,Electricity,534.5156,GWh
Austria,11/1/2021,Distribution Losses,Electricity,295.1135,GWh
Austria,11/1/2021,Final Consumption (Calculated),Electricity,5760.1139,GWh
Belgium,11/1/2021,Net Electricity Production,Electricity,7963.716,GWh
Belgium,11/1/2021,Net Electricity Production,Nuclear,3527.6623,GWh
Belgium,11/1/2021,Net Electricity Production,Total Combustible Fuels,3142.2184,GWh
Belgium,11/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",196.4058,GWh
Belgium,11/1/2021,Net Electricity Production,Oil and Petroleum Products,17.0289,GWh
Belgium,11/1/2021,Net Electricity Production,Natural Gas,2470.1409,GWh
Belgium,11/1/2021,Net Electricity Production,Combustible Renewables,358.174,GWh
Belgium,11/1/2021,Net Electricity Production,Other Combustible Non-Renewables,100.4687,GWh
Belgium,11/1/2021,Net Electricity Production,Hydro,127.6634,GWh
Belgium,11/1/2021,Net Electricity Production,Wind,962.1278,GWh
Belgium,11/1/2021,Net Electricity Production,Solar,149.2234,GWh
Belgium,11/1/2021,Net Electricity Production,Geothermal,0,GWh
Belgium,11/1/2021,Net Electricity Production,Other Renewables,0,GWh
Belgium,11/1/2021,Net Electricity Production,Not Specified,54.8207,GWh
Belgium,11/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1597.1886,GWh
Belgium,11/1/2021,Total Imports,Electricity,1395.804,GWh
Belgium,11/1/2021,Total Exports,Electricity,1695.8501,GWh
Belgium,11/1/2021,Used for pumped storage,Electricity,128.2588,GWh
Belgium,11/1/2021,Distribution Losses,Electricity,310.2865,GWh
Belgium,11/1/2021,Final Consumption (Calculated),Electricity,7225.1245,GWh
Canada,11/1/2021,Net Electricity Production,Electricity,51341.3892,GWh
Canada,11/1/2021,Net Electricity Production,Nuclear,6437.1932,GWh
Canada,11/1/2021,Net Electricity Production,Total Combustible Fuels,10402.3665,GWh
Canada,11/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",2837.9827,GWh
Canada,11/1/2021,Net Electricity Production,Oil and Petroleum Products,352.6882,GWh
Canada,11/1/2021,Net Electricity Production,Natural Gas,6366.595,GWh
Canada,11/1/2021,Net Electricity Production,Combustible Renewables,834.3906,GWh
Canada,11/1/2021,Net Electricity Production,Other Combustible Non-Renewables,10.71,GWh
Canada,11/1/2021,Net Electricity Production,Hydro,30389.5965,GWh
Canada,11/1/2021,Net Electricity Production,Wind,3729.2048,GWh
Canada,11/1/2021,Net Electricity Production,Solar,348.6948,GWh
Canada,11/1/2021,Net Electricity Production,Geothermal,0,GWh
Canada,11/1/2021,Net Electricity Production,Other Renewables,0,GWh
Canada,11/1/2021,Net Electricity Production,Not Specified,34.3333,GWh
Canada,11/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",35301.8868,GWh
Canada,11/1/2021,Total Imports,Electricity,1757.1395,GWh
Canada,11/1/2021,Total Exports,Electricity,4004.7273,GWh
Canada,11/1/2021,Used for pumped storage,Electricity,16.8352,GWh
Canada,11/1/2021,Distribution Losses,Electricity,2734.4665,GWh
Canada,11/1/2021,Final Consumption (Calculated),Electricity,46342.4996,GWh
Chile,11/1/2021,Net Electricity Production,Electricity,7167.7067,GWh
Chile,11/1/2021,Net Electricity Production,Nuclear,0,GWh
Chile,11/1/2021,Net Electricity Production,Total Combustible Fuels,3224.9797,GWh
Chile,11/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",1629.7254,GWh
Chile,11/1/2021,Net Electricity Production,Oil and Petroleum Products,162.8694,GWh
Chile,11/1/2021,Net Electricity Production,Natural Gas,1047.6441,GWh
Chile,11/1/2021,Net Electricity Production,Combustible Renewables,384.7407,GWh
Chile,11/1/2021,Net Electricity Production,Other Combustible Non-Renewables,0,GWh
Chile,11/1/2021,Net Electricity Production,Hydro,1852.4401,GWh
Chile,11/1/2021,Net Electricity Production,Wind,806.1218,GWh
Chile,11/1/2021,Net Electricity Production,Solar,1258.7678,GWh
Chile,11/1/2021,Net Electricity Production,Geothermal,25.3973,GWh
Chile,11/1/2021,Net Electricity Production,Other Renewables,0,GWh
Chile,11/1/2021,Net Electricity Production,Not Specified,0,GWh
Chile,11/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4327.4677,GWh
Chile,11/1/2021,Total Imports,Electricity,0,GWh
Chile,11/1/2021,Total Exports,Electricity,0,GWh
Chile,11/1/2021,Used for pumped storage,Electricity,0,GWh
Chile,11/1/2021,Distribution Losses,Electricity,349.6667,GWh
Chile,11/1/2021,Final Consumption (Calculated),Electricity,6818.04,GWh
Colombia,11/1/2021,Net Electricity Production,Electricity,6804.3955,GWh
Colombia,11/1/2021,Net Electricity Production,Nuclear,0,GWh
Colombia,11/1/2021,Net Electricity Production,Total Combustible Fuels,1577.4538,GWh
Colombia,11/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",172.8403,GWh
Colombia,11/1/2021,Net Electricity Production,Oil and Petroleum Products,160.3633,GWh
Colombia,11/1/2021,Net Electricity Production,Natural Gas,1116.1446,GWh
Colombia,11/1/2021,Net Electricity Production,Combustible Renewables,128.1057,GWh
Colombia,11/1/2021,Net Electricity Production,Other Combustible Non-Renewables,0,GWh
Colombia,11/1/2021,Net Electricity Production,Hydro,5189.8627,GWh
Colombia,11/1/2021,Net Electricity Production,Wind,3.0773,GWh
Colombia,11/1/2021,Net Electricity Production,Solar,34.0016,GWh
Colombia,11/1/2021,Net Electricity Production,Geothermal,0,GWh
Colombia,11/1/2021,Net Electricity Production,Other Renewables,0,GWh
Colombia,11/1/2021,Net Electricity Production,Not Specified,0,GWh
Colombia,11/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",5355.0473,GWh
Colombia,11/1/2021,Total Imports,Electricity,1.4657,GWh
Colombia,11/1/2021,Total Exports,Electricity,9.9124,GWh
Colombia,11/1/2021,Used for pumped storage,Electricity,0,GWh
Colombia,11/1/2021,Distribution Losses,Electricity,397.6381,GWh
Colombia,11/1/2021,Final Consumption (Calculated),Electricity,6398.3107,GWh
Costa Rica,11/1/2021,Net Electricity Production,Electricity,1028.477,GWh
Costa Rica,11/1/2021,Net Electricity Production,Total Combustible Fuels,1.8107,GWh
Costa Rica,11/1/2021,Net Electricity Production,Oil and Petroleum Products,0,GWh
Costa Rica,11/1/2021,Net Electricity Production,Combustible Renewables,1.8107,GWh
Costa Rica,11/1/2021,Net Electricity Production,Hydro,794.5265,GWh
Costa Rica,11/1/2021,Net Electricity Production,Wind,146.6915,GWh
Costa Rica,11/1/2021,Net Electricity Production,Solar,6.8939,GWh
Costa Rica,11/1/2021,Net Electricity Production,Geothermal,78.5544,GWh
Costa Rica,11/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1028.477,GWh
Costa Rica,11/1/2021,Total Exports,Electricity,76.2227,GWh
Costa Rica,11/1/2021,Distribution Losses,Electricity,70.1389,GWh
Costa Rica,11/1/2021,Final Consumption (Calculated),Electricity,882.1153,GWh
Czech Republic,11/1/2021,Net Electricity Production,Electricity,7638.0574,GWh
Czech Republic,11/1/2021,Net Electricity Production,Nuclear,2729.1319,GWh
Czech Republic,11/1/2021,Net Electricity Production,Total Combustible Fuels,4521.4706,GWh
Czech Republic,11/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",3428.0623,GWh
Czech Republic,11/1/2021,Net Electricity Production,Oil and Petroleum Products,7.3929,GWh
Czech Republic,11/1/2021,Net Electricity Production,Natural Gas,646.5142,GWh
Czech Republic,11/1/2021,Net Electricity Production,Combustible Renewables,432.732,GWh
Czech Republic,11/1/2021,Net Electricity Production,Other Combustible Non-Renewables,6.7693,GWh
Czech Republic,11/1/2021,Net Electricity Production,Hydro,259.76,GWh
Czech Republic,11/1/2021,Net Electricity Production,Wind,57.6979,GWh
Czech Republic,11/1/2021,Net Electricity Production,Solar,60.2954,GWh
Czech Republic,11/1/2021,Net Electricity Production,Geothermal,0,GWh
Czech Republic,11/1/2021,Net Electricity Production,Other Renewables,0,GWh
Czech Republic,11/1/2021,Net Electricity Production,Not Specified,9.7015,GWh
Czech Republic,11/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",810.4853,GWh
Czech Republic,11/1/2021,Total Imports,Electricity,1537.8498,GWh
Czech Republic,11/1/2021,Total Exports,Electricity,3197.0409,GWh
Czech Republic,11/1/2021,Used for pumped storage,Electricity,150.831,GWh
Czech Republic,11/1/2021,Distribution Losses,Electricity,336.0475,GWh
Czech Republic,11/1/2021,Final Consumption (Calculated),Electricity,5491.9878,GWh
Denmark,11/1/2021,Net Electricity Production,Electricity,3079.3772,GWh
Denmark,11/1/2021,Net Electricity Production,Nuclear,0,GWh
Denmark,11/1/2021,Net Electricity Production,Total Combustible Fuels,1460.5732,GWh
